datetime;city;station;temperature;pressure;wind_speed
2017-09-06 11:48:58.167846;Paris;B;18.285334872563695;1014.8677716569904;4
2017-09-06 12:06:50.167846;Paris;A;18.158876863632205;1972.0649743156314;10
2017-09-06 12:09:45.167846;Paris;A;11.52908260391648;1005.2481719052072;3
2017-09-06 12:25:39.167846;Istanbul;B;19.102399501864195;977.2129999619359;9
2017-09-06 12:37:23.167846;Vezoul;B;22.428296362219022;985.0419095959078;8
2017-09-06 12:55:27.167846;Istanbul;A;14.84303899199919;992.6961816914849;3
2017-09-06 13:03:38.167846;Paris;B;13.89364090799241;1005.642665507866;0
2017-09-06 13:12:24.167846;Paris;C;22.58093782045574;1011.1911976790274;1
2017-09-06 13:18:00.167846;Paris;B;18.68575701563223;964.7887676828054;3
2017-09-06 13:23:49.167846;Istanbul;B;27.81008761471229;983.1390019174827;1
2017-09-06 13:27:18.167846;Vezoul;B;20.382756512802615;982.2896897413389;2
2017-09-06 13:41:49.167846;Istanbul;A;23.38091223780851;992.0708749072652;8
2017-09-06 14:01:55.167846;Paris;B;17.269124738353526;1910.8963523168104;0
2017-09-06 14:11:45.167846;London;A;20.436145958606343;975.9471112411619;10
2017-09-06 14:24:44.167846;Vezoul;A;18.298038571647417;996.9080430242019;10
2017-09-06 14:28:17.167846;London;C;15.431661981234477;998.0432093192956;1
2017-09-06 14:45:05.167846;Vezoul;A;20.747020053886303;1005.0996647603771;7
2017-09-06 14:50:27.167846;Vezoul;C;17.52412336139213;978.7425156397194;7
2017-09-06 15:04:30.167846;Istanbul;A;16.65924174704113;1001.232140448365;8
2017-09-06 15:08:12.167846;Berlin;B;13.961915548039808;983.6689871699076;5
2017-09-06 15:16:36.167846;Istanbul;B;23.681356751146637;992.4658607139206;0
2017-09-06 15:23:06.167846;Istanbul;B;13.798088889913092;1001.3674089976299;0
2017-09-06 15:40:52.167846;Paris;C;14.10419940991789;994.5844208847849;2
2017-09-06 16:01:57.167846;Berlin;C;8.754296509483128;984.5806371777647;10
2017-09-06 16:23:32.167846;Vezoul;C;20.845080177412616;988.3882318327138;7
2017-09-06 16:26:41.167846;Vezoul;C;17.373019414406286;976.2647750471377;7
2017-09-06 16:41:08.167846;London;B;20.36674911354622;983.9921938384572;0
2017-09-06 16:50:31.167846;Vezoul;C;17.331511578629964;986.3940976159711;4
2017-09-06 17:08:26.167846;Paris;B;24.15858756073805;986.0584184212873;2
2017-09-06 17:24:44.167846;Paris;C;5550.956448974432;962.2654726196326;5
2017-09-06 17:39:21.167846;London;B;25.586599938274652;985.8044327963576;10
2017-09-06 17:42:16.167846;Istanbul;B;26.20414140184516;990.3050949650435;7
2017-09-06 17:52:35.167846;London;C;20.56428981958216;995.3993691052267;6
2017-09-06 17:52:38.167846;Berlin;C;16.128313006789618;3365.8707315794913;7
2017-09-06 18:00:34.167846;Berlin;C;11.174493122169057;998.3542574261782;5
2017-09-06 18:17:57.167846;Paris;A;24.253400799094447;1004.8225352920635;8
2017-09-06 18:27:22.167846;Vezoul;B;16.592934273184436;977.0955040723193;8
2017-09-06 18:51:33.167846;London;B;17.305206190902332;998.5614812766738;6
2017-09-06 19:13:13.167846;Berlin;B;6.344270306449484;1013.7199278443715;3
2017-09-06 19:15:26.167846;London;C;-1473.8206377729675;1008.5096514221623;4
2017-09-06 19:37:09.167846;London;C;19.053064696478856;1015.3528922549476;3
2017-09-06 20:06:32.167846;London;A;17.998291096729936;987.1048315344033;4
2017-09-06 20:26:58.167846;Paris;A;15.757897310322878;999.0188306174564;10
2017-09-06 20:48:50.167846;Vezoul;C;-4909.760739092597;988.3021777503682;2
2017-09-06 21:02:15.167846;Vezoul;B;23.08344905555542;995.0327208113899;10
2017-09-06 21:06:50.167846;Vezoul;B;14.468152055585632;1019.7959500878649;4
2017-09-06 21:17:54.167846;Paris;C;19.280372051194316;1001.8790525250089;2
2017-09-06 21:43:48.167846;Berlin;C;18.013368832317827;1013.4634845841653;3
2017-09-06 22:04:40.167846;London;B;28.145060417195943;987.0665757786611;1
2017-09-06 22:17:35.167846;Istanbul;A;29.992594632913956;977.5146034243642;1
2017-09-06 22:36:23.167846;Paris;B;18.851619662121085;994.0735542327124;3
2017-09-06 22:56:42.167846;Berlin;C;10.537789766529295;4791.143401693151;2
2017-09-06 23:18:56.167846;Istanbul;A;31.581125394742838;1017.9992788604173;8
2017-09-06 23:30:35.167846;London;A;22.389724137606684;990.2821663955921;1
2017-09-06 23:56:28.167846;London;A;20.07407364645782;988.8479291261292;8
2017-09-07 00:16:57.167846;Berlin;A;15.019987860399713;984.8978263381372;1
2017-09-07 00:28:56.167846;Berlin;A;21.591238904888552;1016.9724274234263;1
2017-09-07 00:52:42.167846;London;C;22.191524468057594;1004.8421421759438;9
2017-09-07 01:18:10.167846;Istanbul;A;22.48851525595459;995.4514152489897;1
2017-09-07 01:21:21.167846;Berlin;A;17.48148135449083;980.3969308332404;3
2017-09-07 01:27:49.167846;Istanbul;C;-4980.70144345057;0;9
2017-09-07 01:30:43.167846;Istanbul;A;14.074595138219317;983.8332965756572;2
2017-09-07 01:43:38.167846;Berlin;C;18.956635437927332;1000.1508345330109;3
2017-09-07 01:54:24.167846;Istanbul;A;19.873695707538904;979.8083264801915;7
2017-09-07 02:09:15.167846;London;B;21.731255895141484;1020.1189483242301;9
2017-09-07 02:37:24.167846;London;C;18.130263039325417;988.2672488883992;1
2017-09-07 02:38:13.167846;Istanbul;B;28.827572588801484;986.972041842732;9
2017-09-07 02:43:49.167846;London;B;14.914941581168016;1011.3679170467838;10
2017-09-07 02:52:01.167846;Berlin;B;24.514742936425275;1019.75872798935;4
2017-09-07 02:59:23.167846;Berlin;B;13.300124638543084;3141.14090471303;2
2017-09-07 03:07:46.167846;Vezoul;C;26.336421477569445;0;1
2017-09-07 03:31:41.167846;Istanbul;A;24.360790450851194;985.6465078843869;10
2017-09-07 03:53:42.167846;Istanbul;B;15.682904541327492;1024.3916636039396;0
2017-09-07 04:19:48.167846;Vezoul;A;18.076397482030867;1006.9919158915727;1
2017-09-07 04:31:32.167846;Istanbul;B;765.3428455566118;970.3215333690915;8
2017-09-07 04:55:01.167846;London;C;24.25970718171806;992.560493458383;8
2017-09-07 04:59:49.167846;London;A;-8938.916156577832;1018.5809417052699;2
2017-09-07 05:05:51.167846;Vezoul;A;15.415010129001102;969.430203604263;3
2017-09-07 05:15:11.167846;London;C;17.42286780946823;998.9144149719243;4
2017-09-07 05:26:09.167846;Vezoul;B;19.176689902779923;1008.5826451864322;0
2017-09-07 05:55:10.167846;Istanbul;B;19.397716584142668;1013.8174856170053;9
2017-09-07 06:17:00.167846;Istanbul;C;14.249027401836251;1017.3884969219844;7
2017-09-07 06:35:04.167846;Berlin;C;14.241819284473742;976.2373567943976;3
2017-09-07 06:55:27.167846;Istanbul;B;24.828712613731266;972.8780886760981;0
2017-09-07 07:24:34.167846;Vezoul;B;23.970403151203545;988.0717585010213;10
2017-09-07 07:50:43.167846;Istanbul;A;22.6852524283443;1000.3923007498332;3
2017-09-07 07:58:28.167846;London;B;27.289145483160596;1021.0891838692693;5
2017-09-07 08:17:19.167846;Paris;A;10.363133836231334;1004.1398468202171;0
2017-09-07 08:33:22.167846;Paris;B;18.19274358191985;1000.9844487649456;6
2017-09-07 08:39:31.167846;Istanbul;B;31.165338425286677;991.1831116895399;8
2017-09-07 08:46:49.167846;Istanbul;A;19.06650857345241;1244.5962623434498;8
2017-09-07 09:15:28.167846;Vezoul;B;15.807049575254386;1715.1857183570623;0
2017-09-07 09:28:24.167846;Berlin;B;-922.2409534502907;1726.6215338885122;7
2017-09-07 09:45:29.167846;Paris;A;26.273060574966802;1008.5048193489334;10
2017-09-07 09:58:21.167846;Paris;C;20.2542132214325;991.6910542255899;5
2017-09-07 10:20:20.167846;Vezoul;C;-5004.300533208206;987.3036642205145;1
2017-09-07 10:34:08.167846;Berlin;B;21.010761063667587;1004.7726632790453;6
2017-09-07 10:39:05.167846;London;A;19.182423517256723;991.7133286766192;6
2017-09-07 10:39:53.167846;Berlin;A;23.837064052164077;1013.594841230019;5
2017-09-07 10:40:39.167846;Vezoul;C;19.083852569221623;1011.6210670468263;6
2017-09-07 10:57:27.167846;Paris;A;16.665999009859917;984.543506553064;6
2017-09-07 11:12:35.167846;Istanbul;C;15.223157637010745;0;6
2017-09-07 11:33:27.167846;Paris;B;17.361313263849368;1001.8282489847307;5
2017-09-07 11:58:15.167846;Istanbul;B;24.69587656782627;1005.252183069235;3
2017-09-07 12:01:56.167846;London;A;17.293334854506856;995.0008075206456;7
2017-09-07 12:21:29.167846;Berlin;C;18.26294279108644;980.6026905695907;6
2017-09-07 12:41:02.167846;London;A;27.129758710253004;979.4922012175041;5
2017-09-07 13:05:50.167846;Istanbul;B;21.802441413937494;982.2870921575599;8
2017-09-07 13:33:49.167846;London;A;19.487678121558748;1008.5895039693917;4
2017-09-07 13:35:51.167846;Vezoul;C;26.456295907507293;1018.5417487911576;5
2017-09-07 13:40:55.167846;Berlin;A;16.67863004425285;998.4836056763246;1
2017-09-07 13:41:39.167846;Istanbul;B;21.84670896526654;0;9
2017-09-07 13:56:01.167846;Istanbul;A;24.82764438322557;991.9129272541517;8
2017-09-07 14:11:27.167846;London;B;27.132642616970298;974.9442906594907;2
2017-09-07 14:19:02.167846;Vezoul;A;28.889836241133864;1000.6563587128273;1
2017-09-07 14:23:13.167846;Paris;B;16.691487986533332;1000.1033881919669;2
2017-09-07 14:28:38.167846;Paris;B;17.159667277628444;991.6035372767202;2
2017-09-07 14:38:39.167846;Berlin;B;-5425.568745315439;1007.3860911459515;1
2017-09-07 15:08:35.167846;London;B;22.28662740238078;1005.9875099467594;4
2017-09-07 15:29:54.167846;Vezoul;B;25.348750845096603;979.4264993361617;2
2017-09-07 15:52:24.167846;Berlin;B;18.613754687624667;1000.6866308562733;10
2017-09-07 16:21:21.167846;Paris;B;28.879255094790256;980.2649339228285;6
2017-09-07 16:37:54.167846;London;C;3816.193933880074;1017.5686189582893;5
2017-09-07 17:02:20.167846;Istanbul;B;18.579354865644078;1019.0148424612995;9
2017-09-07 17:31:40.167846;Istanbul;B;15.529626404873092;970.7368515643456;0
2017-09-07 17:56:30.167846;Istanbul;B;23.584101616139378;983.9210433917525;5
2017-09-07 17:57:08.167846;Vezoul;C;21.828047204341193;1014.9693377329919;2
2017-09-07 18:22:10.167846;Istanbul;C;26.55498496148959;4306.971691259665;6
2017-09-07 18:38:25.167846;Istanbul;B;20.222689144715638;1008.8023258118736;1
2017-09-07 18:52:20.167846;Vezoul;A;27.32252958773295;0;7
2017-09-07 19:02:53.167846;Berlin;C;14.683115254625019;973.6563424771622;3
2017-09-07 19:32:38.167846;Vezoul;B;17.7115562863507;985.644242162001;7
2017-09-07 19:55:56.167846;London;A;22.678162949565184;984.2802026614881;2
2017-09-07 20:11:27.167846;Paris;B;28.240335021321897;975.0308879920149;4
2017-09-07 20:39:23.167846;Berlin;A;22.199579751082638;1005.7856938308815;0
2017-09-07 20:42:03.167846;Vezoul;A;20.814811250936064;991.8391217012992;8
2017-09-07 20:56:48.167846;Istanbul;B;14.788805184758507;995.3445189589656;7
2017-09-07 20:58:41.167846;Paris;B;20.244947765140537;991.8384369882009;10
2017-09-07 21:08:48.167846;Paris;C;21.35498936062606;1014.8215444738244;8
2017-09-07 21:35:39.167846;London;C;21.246215751241394;1014.2821469220182;6
2017-09-07 21:43:06.167846;Istanbul;B;30.221125469067246;1015.1662998028615;0
2017-09-07 22:09:19.167846;Paris;B;22.70660443461162;1270.2939486477862;3
2017-09-07 22:19:47.167846;London;A;20.010922506089166;1020.031146999323;5
2017-09-07 22:19:59.167846;Paris;C;-2544.7942172509984;1016.0417008598873;4
2017-09-07 22:28:21.167846;Istanbul;B;14.799856634203067;1003.0614161037648;2
2017-09-07 22:39:09.167846;Istanbul;B;24.447520059052263;992.7836866944535;2
2017-09-07 22:49:07.167846;Paris;C;19.279070155232038;1011.4993234077488;8
2017-09-07 23:13:08.167846;Paris;A;11.550129194675367;982.1600557699504;3
2017-09-07 23:40:52.167846;Istanbul;C;-3487.2300969739226;1002.600846383786;8
2017-09-07 23:58:44.167846;Istanbul;C;3.218028936579593;1010.3480023328041;2
2017-09-08 00:24:09.167846;Vezoul;A;20.736407060470246;968.8046192438977;5
2017-09-08 00:26:38.167846;London;B;22.988851563909325;996.013628070747;7
2017-09-08 00:51:48.167846;Vezoul;A;19.77435533599573;1013.1693749484773;0
2017-09-08 00:52:24.167846;London;C;24.79438341966045;1000.9366034668766;8
2017-09-08 01:14:19.167846;Vezoul;B;18.498444684923378;990.3580582074577;1
2017-09-08 01:34:33.167846;Istanbul;B;17.14252787738007;1592.2336706224924;7
2017-09-08 01:51:24.167846;Vezoul;A;24.553260276437122;979.1673358571439;0
2017-09-08 01:54:54.167846;Vezoul;B;14.555918989748967;1001.483565724534;8
2017-09-08 02:14:22.167846;Berlin;A;16.642613096901144;985.8744800041272;1
2017-09-08 02:29:12.167846;Paris;A;23.83804772338531;990.6798343951978;8
2017-09-08 02:55:48.167846;Berlin;B;13.299229134554865;986.1721928948882;9
2017-09-08 02:58:02.167846;Istanbul;C;23.920092214593073;992.1382729146454;2
2017-09-08 03:19:27.167846;London;B;23.335451756156957;975.7267138089636;9
2017-09-08 03:22:44.167846;Berlin;C;17.132777115261316;1002.3304034693251;2
2017-09-08 03:50:12.167846;Vezoul;B;26.109039705355627;984.6992002655267;10
2017-09-08 03:59:33.167846;Paris;C;24.19366018349046;990.1102404931817;8
2017-09-08 04:27:16.167846;Vezoul;B;19.28067336948606;999.2477373112783;8
2017-09-08 04:53:15.167846;Paris;B;11.900922476732418;964.7304070131464;4
2017-09-08 04:54:11.167846;Vezoul;C;11.336371118244378;979.4342182517056;4
2017-09-08 05:07:36.167846;Paris;C;28.364790521190173;967.6024659141223;9
2017-09-08 05:08:39.167846;London;A;19.731035107375217;1015.6023407933457;6
2017-09-08 05:29:52.167846;London;B;16.784859526608237;1011.5274551406962;3
2017-09-08 05:42:34.167846;Berlin;B;25.46022486761514;1002.6228456038846;1
2017-09-08 06:06:26.167846;Paris;B;15.145055710789004;1006.6648377169371;2
2017-09-08 06:30:28.167846;Paris;B;27.696569870087334;1001.028406476569;8
2017-09-08 06:52:00.167846;London;B;26.263465036086213;1005.0712163634523;9
2017-09-08 07:21:05.167846;Paris;C;22.04074899057053;1007.7944785186719;0
2017-09-08 07:24:33.167846;Paris;C;21.722904357370126;998.9722959300069;1
2017-09-08 07:40:13.167846;Berlin;C;11.72287210901139;978.2245805356758;6
2017-09-08 07:44:42.167846;Paris;C;11.957466104690226;1012.676782227028;5
2017-09-08 08:01:30.167846;London;C;21.793017221205186;995.2156085961344;1
2017-09-08 08:30:42.167846;Paris;A;14.64459272456325;1011.9767307021872;7
2017-09-08 08:31:55.167846;Berlin;C;22.199304352667166;996.0583871266505;4
2017-09-08 08:40:20.167846;London;A;15.205934630034275;1006.9932769401023;9
2017-09-08 08:49:28.167846;London;A;19.28017451062096;999.2994021835962;10
2017-09-08 09:05:42.167846;Paris;A;3448.6159396271514;991.0887448676643;8
2017-09-08 09:23:31.167846;Vezoul;B;16.48932845596059;985.7828548755176;1
2017-09-08 09:24:49.167846;Berlin;B;22.55018820493411;986.4667054828178;6
2017-09-08 09:31:34.167846;London;B;35.60499108306052;979.1259786932455;4
2017-09-08 10:00:39.167846;Berlin;C;14.844246988684906;1006.2371134207011;9
2017-09-08 10:16:13.167846;Istanbul;C;16.366774374218938;993.0678803038568;8
2017-09-08 10:18:32.167846;Berlin;A;15.461747451979232;1006.4126586154607;0
2017-09-08 10:26:28.167846;Istanbul;A;19.519812333544127;1006.5645083076395;1
2017-09-08 10:36:28.167846;Berlin;C;25.683966793493127;1008.09606743491;9
2017-09-08 11:04:11.167846;Vezoul;C;12.30097314572514;1006.9042545047009;8
2017-09-08 11:23:58.167846;London;A;26.235813844614434;1008.8536103384162;5
2017-09-08 11:47:54.167846;Paris;A;15.681690025556048;996.1187738497481;6
2017-09-08 12:09:10.167846;London;C;19.327006864862668;982.2570949931415;8
2017-09-08 12:14:30.167846;Vezoul;A;19.826328791900416;1001.7327650241198;1
2017-09-08 12:21:43.167846;Paris;B;25.1988653001146;1011.0833649414955;0
2017-09-08 12:27:05.167846;Berlin;B;19.930548414917613;970.2055875911684;1
2017-09-08 12:36:28.167846;London;B;30.624447433061516;994.4604347899991;0
2017-09-08 12:41:02.167846;Berlin;B;17.43497771558521;997.9216718462441;7
2017-09-08 12:44:00.167846;London;B;-399.58171120483377;983.3406083020773;3
2017-09-08 13:07:03.167846;Berlin;B;19.61585863776823;992.5863550422832;8
2017-09-08 13:22:01.167846;Istanbul;A;-4983.323744864102;994.2917270198386;2
2017-09-08 13:26:46.167846;Istanbul;B;17.032277889594052;1003.5630840182431;8
2017-09-08 13:36:11.167846;Paris;A;21.9451637988681;984.2366291549529;10
2017-09-08 13:38:31.167846;London;A;19.468103000906236;986.6159769670678;4
2017-09-08 14:06:51.167846;Vezoul;C;-1431.0382671331768;1007.7079442695347;5
2017-09-08 14:34:57.167846;Paris;A;17.696723704707722;1021.3939045196186;5
2017-09-08 14:45:13.167846;Istanbul;A;11.617051422571084;999.8149992484026;3
2017-09-08 15:13:54.167846;Vezoul;B;23.607696518457736;992.10095880887;0
2017-09-08 15:35:26.167846;London;C;15.429681813202247;990.9810299765783;1
2017-09-08 15:38:42.167846;Paris;B;22.672042871679686;993.8151557339469;9
2017-09-08 15:40:26.167846;Paris;C;28.331091886468666;967.9422062294532;1
2017-09-08 16:05:51.167846;Vezoul;B;18.04851909229682;1018.1858718718771;6
2017-09-08 16:16:22.167846;Berlin;C;19.39669604212731;1010.4893730737647;1
2017-09-08 16:35:03.167846;London;B;23.127203663722668;992.3647078641483;4
2017-09-08 16:48:15.167846;Paris;B;18.94468255733576;995.711761881433;0
2017-09-08 16:51:34.167846;Berlin;B;18.962519889842323;926.0914046537579;2
2017-09-08 17:13:23.167846;Berlin;C;21.873753940506866;991.5644985990759;7
2017-09-08 17:34:11.167846;Vezoul;A;23.481131267469095;966.3835031059031;3
2017-09-08 17:55:14.167846;Berlin;B;24.15179158343563;1021.4320437391103;1
2017-09-08 17:56:11.167846;Paris;C;14.82939221651517;984.9710362302841;1
2017-09-08 18:17:49.167846;Vezoul;C;21.00463339753727;988.1421457231606;2
2017-09-08 18:32:55.167846;Paris;C;10055.992915262626;980.2232986688933;1
2017-09-08 18:53:21.167846;Vezoul;A;19.60184330978712;992.5940865436047;10
2017-09-08 19:13:48.167846;Istanbul;A;12.610439271551048;967.7276155069516;4
2017-09-08 19:26:51.167846;Paris;C;15.263680304119745;1015.9469273532522;10
2017-09-08 19:51:07.167846;Paris;A;17.22981647410349;994.9577821660388;3
2017-09-08 20:09:10.167846;Paris;A;26.162253633859734;1018.2038462835616;3
2017-09-08 20:15:46.167846;Vezoul;B;27.62895324762379;975.9192532134853;4
2017-09-08 20:19:10.167846;Vezoul;B;22.77292323718983;988.4844950479063;4
2017-09-08 20:30:05.167846;Vezoul;C;21.520500210454973;987.6492033795141;10
2017-09-08 20:54:00.167846;Paris;C;22.12807164149782;1001.855465601943;5
2017-09-08 21:18:56.167846;Vezoul;C;2466.5160242806287;981.7501423815983;0
2017-09-08 21:36:21.167846;Berlin;A;15.804653709131975;997.7130394354521;10
2017-09-08 21:51:00.167846;London;C;24.61508122509921;985.4843613582613;3
2017-09-08 22:06:23.167846;Berlin;A;10.744642839072302;995.1010227969219;5
2017-09-08 22:32:43.167846;Istanbul;B;16.578810045531426;1004.0458647711498;9
2017-09-08 23:01:37.167846;Paris;A;14.813205353764612;1001.4961528840429;0
2017-09-08 23:09:44.167846;London;A;19.689301390033844;993.428658928835;2
2017-09-08 23:25:01.167846;Vezoul;C;17.241689448702804;998.7722779382835;2
2017-09-08 23:42:19.167846;London;C;12.502063975792218;1014.6771160491571;1
2017-09-08 23:54:40.167846;Istanbul;B;10.118574035642624;1928.818565824909;1
2017-09-09 00:08:19.167846;London;B;17.744447099024008;999.3480368847961;10
2017-09-09 00:36:40.167846;London;C;18.933921741595903;1021.1059666768413;9
2017-09-09 00:57:00.167846;London;B;22.063488273099004;992.5251386285935;0
2017-09-09 01:15:20.167846;Istanbul;C;25.49164671919854;1643.0482905055292;3
2017-09-09 01:26:44.167846;Berlin;A;17.938809523261646;983.3827158848092;2
2017-09-09 01:53:40.167846;Vezoul;C;15.150824781091615;999.2761522043497;7
2017-09-09 01:59:52.167846;Vezoul;B;15.875243725827522;974.2265911701946;1
2017-09-09 02:21:42.167846;Paris;B;23.313148980544547;1030.3468377487102;2
2017-09-09 02:46:57.167846;Vezoul;C;16.733989263258866;1000.0897605138799;1
2017-09-09 03:06:09.167846;Vezoul;C;23.918863740126124;0;8
2017-09-09 03:09:00.167846;London;A;21.089437878334465;989.7116424125462;3
2017-09-09 03:25:01.167846;Istanbul;A;27.179197355264847;994.4659290248339;4
2017-09-09 03:40:55.167846;London;C;20.141979672022103;995.9972855786402;7
2017-09-09 04:00:18.167846;London;B;19.53613219758055;1003.1634796389586;0
2017-09-09 04:18:20.167846;Vezoul;A;22.50184141475777;1005.0221149429191;9
2017-09-09 04:38:59.167846;Vezoul;A;29.23850990810832;1006.6437868294634;2
2017-09-09 04:41:45.167846;Istanbul;A;20.704663202072965;1010.8480818594086;7
2017-09-09 04:53:22.167846;Istanbul;B;26.997969345223204;980.4001271326543;7
2017-09-09 05:16:38.167846;Vezoul;C;14.417373905576063;2411.76319943306;1
2017-09-09 05:17:19.167846;Vezoul;B;17.248509432917235;957.9105482922448;10
2017-09-09 05:24:26.167846;Paris;A;20.832888033702847;1002.5191087934408;9
2017-09-09 05:30:36.167846;Istanbul;B;21.920024997177556;1001.5204041509792;9
2017-09-09 05:44:54.167846;Berlin;B;13.9292968698356;980.2588258128139;2
2017-09-09 06:10:11.167846;Berlin;C;29.17592928005118;1012.171328346426;5
2017-09-09 06:10:29.167846;London;C;21.24694570648947;989.8287231651024;8
2017-09-09 06:14:11.167846;Berlin;B;14.813490350374803;1018.3385695975475;0
2017-09-09 06:42:15.167846;Istanbul;B;20.676675101365934;1000.089812295756;4
2017-09-09 06:59:39.167846;Istanbul;C;19.081805350912976;0;0
